Simulation Log Export
Generated: 2026-04-24T14:01:13
Rows: 2035

t_s	x_m	z_m	vx	vz	mach	miss_distance_m	rcs_dbsm	guidance_phase
16.0	-6482.152769265514	104.62383087639553	792.045913132163	-25.02814499218235	2.3287232982661688	6482.997043812669	9.117448552953762	dive
16.01	-6474.23322281639	104.37338718941332	791.8633825146796	-25.060591105062798	2.3281901827769302	6475.074488171768	9.117956445391247	dive
16.02	-6466.315501435953	104.12262060906343	791.680899395543	-25.09272367785274	2.3276571830238084	6467.153754491492	9.118462238886675	dive
16.03	-6458.399604649249	103.87153426758404	791.4984637688136	-25.124543343072677	2.327124298919199	6459.234842376044	9.118965936751865	dive
16.04	-6450.485531981386	103.62013129089324	791.3160756282477	-25.156050732221253	2.3265915303758433	6451.317751429542	9.11946754229334	dive
16.05	-6442.5732829575345	103.36841479859925	791.1337349672987	-25.18724647577639	2.326058877306824	6443.402481256017	9.11996705881208	dive
16.06	-6434.662857102933	103.1163879040106	790.9514417791188	-25.218131203196428	2.325526339625567	6435.489031459417	9.120464489603414	dive
16.07	-6426.7542539428905	102.86405371414632	790.7691960565613	-25.248705542921265	2.3249939172458403	6427.577401643604	9.120959837957503	dive
16.080000000000002	-6418.8474730027865	102.61141532974615	790.5869977921823	-25.278970122373497	2.324461610081751	6419.667591412365	9.121453107159164	dive
16.09	-6410.942513808079	102.35847584528067	790.4048469782422	-25.30892556795957	2.323929418047745	6411.759600369403	9.121944300487415	dive
16.1	-6403.039375884303	102.10523834896146	790.2227436067083	-25.338572505070907	2.3233973410586097	6403.85342811835	9.122433421216595	dive
16.11	-6395.138058757077	101.8517059227513	790.0406876692557	-25.367911558085055	2.322865379029469	6395.949074262757	9.122920472614913	dive
16.12	-6387.238561952102	101.59788164237419	789.8586791572699	-25.396943350366822	2.322333531875782	6388.046538406102	9.123405457945424	dive
16.13	-6379.340884995169	101.3437685773256	789.6767180618481	-25.425668504269414	2.321801799513347	6380.1458201517935	9.123888380466123	dive
16.14	-6371.445027412158	101.0893697908825	789.4948043738012	-25.45408764113558	2.321270181858295	6372.24691910317	9.124369243429303	dive
16.15	-6363.550988729043	100.83468834011347	789.3129380836556	-25.482201381298747	2.320738678827092	6364.349834863498	9.124848050081912	dive
16.16	-6355.658768471893	100.5797272758888	789.1311191816549	-25.510010344084158	2.320207290336539	6356.454567035979	9.125324803665782	dive
16.17	-6347.768366166878	100.32448964289057	788.9493476577618	-25.53751514781001	2.319676016303768	6348.56111522375	9.12579950741717	dive
16.18	-6339.879781340268	100.0689784796227	788.7676235016597	-25.564716409788588	2.3191448566462425	6340.6694790298825	9.126272164567123	dive
16.19	-6331.993013518438	99.81319681842102	788.5859467027547	-25.59161474632741	2.3186138112817583	6332.779658057385	9.126742778341226	dive
16.2	-6324.10806222787	99.5571476854633	788.404317250177	-25.618210772730357	2.31808288012844	6324.891651909209	9.127211351960064	dive
16.21	-6316.224926995156	99.30083410077928	788.2227351327832	-25.644505103298812	2.317552063104742	6317.005460188243	9.127677888638406	dive
16.22	-6308.343607347004	99.0442590782607	788.0412003391575	-25.67049835133279	2.3170213601294467	6309.1210824973205	9.128142391586085	dive
16.23	-6300.464102810232	98.78742562567129	787.8597128576137	-25.696191129132078	2.3164907711216642	6301.23851843922	9.128604864007663	dive
16.240000000000002	-6292.586412911781	98.53033674465678	787.6782726761967	-25.72158404799737	2.3159602960008314	6293.3577676166615	9.129065309102094	dive
16.25	-6284.710537178709	98.2729954307549	787.4968797826847	-25.746677718231403	2.3154299346867093	6285.478829632316	9.129523730063275	dive
16.26	-6276.8364751382005	98.01540467340533	787.3155341645904	-25.77147274914008	2.3148996870993863	6277.601704088803	9.129980130079918	dive
16.27	-6268.964226317565	97.75756745595965	787.1342358091631	-25.795969749033617	2.3143695531592727	6269.72639058869	9.130434512335167	dive
16.28	-6261.09379024424	97.49948675569132	786.95298470339	-25.820169325227663	2.3138395327871035	6261.852888734501	9.130886880007218	dive
16.29	-6253.225166445797	97.24116554380562	786.7717808339984	-25.84407208404444	2.313309625903935	6253.981198128708	9.131337236268765	dive
16.3	-6245.35835444994	96.98260678544958	786.5906241874567	-25.867678630813877	2.3127798324311453	6246.111318373742	9.131785584287336	dive
16.31	-6237.493353784507	96.72381343972185	786.4095147499769	-25.890989569874726	2.3122501522904333	6238.2432490719875	9.132231927225181	dive
16.32	-6229.63016397748	96.46478845968268	786.2284525075155	-25.91400550457571	2.3117205854038168	6230.37698982579	9.132676268239544	dive
16.330000000000002	-6221.76878455698	96.20553479236375	786.0474374457758	-25.93672703727664	2.311191131693634	6222.51254023745	9.133118610482065	dive
16.34	-6213.9092150512715	95.9460553787781	785.8664695502091	-25.959154769349553	2.3106617910825404	6214.649899909235	9.133558957099536	dive
16.35	-6206.051454988768	95.68635315392997	785.6855488060166	-25.981289301179835	2.310132563493508	6206.789068443369	9.133997311233202	dive
16.36	-6198.19550389803	95.42643104682469	785.504675198151	-26.00313123216735	2.309603448849827	6198.930045442044	9.134433676019459	dive
16.37	-6190.341361307772	95.1662919804785	785.3238487113179	-26.024681160727564	2.3090744470751012	6191.072830507413	9.134868054588935	dive
16.38	-6182.48902674686	94.90593887192841	785.1430693299778	-26.045939684292684	2.308545558093251	6183.2174232416	9.135300450067781	dive
16.39	-6174.638499744319	94.64537463224201	784.9623370383478	-26.066907399312765	2.308016781828508	6175.3638232466965	9.13573086557647	dive
16.4	-6166.7897798293325	94.38460216652729	784.7816518204023	-26.087584901256854	2.3074881182054203	6167.51203012476	9.136159304230421	dive
16.41	-6158.942866531243	94.12362437394246	784.6010136598761	-26.107972784614102	2.3069595671488448	6159.6620434778215	9.136585769139947	dive
16.42	-6151.0977593795615	93.86244414770574	784.4204225402647	-26.12807164289489	2.306431128583953	6151.813862907886	9.137010263410229	dive
16.43	-6143.25445790396	93.60106437510512	784.2398784448263	-26.147882068631965	2.3059028024362247	6143.967488016928	9.137432790141006	dive
16.44	-6135.412961634284	93.33948793750815	784.0593813565839	-26.16740465338154	2.3053745886314494	6136.122918406901	9.137853352427253	dive
16.45	-6127.573270100547	93.0777177103717	783.8789312583262	-26.186639987724426	2.3048464870957277	6128.280153679732	9.138271953358554	dive
16.46	-6119.735382832936	92.81575656325168	783.6985281326095	-26.20558866126717	2.304318497755465	6120.43919343733	9.138688596019396	dive
16.47	-6111.899299361814	92.55360735981284	783.5181719617591	-26.224251262643154	2.3037906205373773	6112.600037281578	9.139103283489172	dive
16.48	-6104.065019217722	92.29127295783843	783.3378627278711	-26.242628379513715	2.303262855368484	6104.762684814343	9.139516018842233	dive
16.490000000000002	-6096.23254193138	92.02875620923994	783.1576004128138	-26.26072059856928	2.302735202176112	6096.927135637473	9.139926805147624	dive
16.5	-6088.401867033694	91.76605996006681	782.9773849982294	-26.278528505530463	2.3022076608878925	6089.0933893528	9.140335645469406	dive
16.51	-6080.57299405575	91.50318705051613	782.797216465535	-26.29605268514921	2.3016802314317606	6081.261445562139	9.140742542866438	dive
16.52	-6072.745922528825	91.2401403149423	782.6170947959253	-26.313293721209888	2.301152913735954	6073.431303867293	9.14114750039273	dive
16.53	-6064.920651984381	90.97692258186669	782.4370199703726	-26.330252196530417	2.3006257077290138	6065.602963870048	9.141550521096962	dive
16.54	-6057.0971819540755	90.71353667398735	782.2569919696297	-26.34692869296338	2.3000986133397805	6057.776425172186	9.141951608022737	dive
16.55	-6049.275511969758	90.4499854081886	782.0770107742304	-26.363323791397146	2.299571630497398	6049.951687375472	9.142350764208729	dive
16.56	-6041.4556415634715	90.18627159555069	781.8970763644918	-26.379438071756965	2.2990447591313083	6042.128750081663	9.142747992688353	dive
16.57	-6033.637570267461	89.92239804135947	781.7171887205153	-26.3952721130061	2.2985179991712528	6034.307612892513	9.143143296490173	dive
16.580000000000002	-6025.821297614169	89.65836754511591	781.5373478221883	-26.410826493146928	2.2979913505472704	6026.488275409765	9.143536678637542	dive
16.59	-6018.00682313624	89.39418290054577	781.3575536491854	-26.426101789222052	2.2974648131896998	6018.6707372351575	9.14392814214893	dive
16.6	-6010.194146366524	89.1298468956092	781.1778061809706	-26.44109857731542	2.296938387029173	6010.854997970428	9.144317690037585	dive
16.61	-6002.383266838077	88.86536231251029	780.9981053967979	-26.45581743255342	2.296412071996621	6003.041057217307	9.14470532531168	dive
16.62	-5994.574184084164	88.60073192770662	780.8184512757133	-26.470258929106006	2.2958858680232663	5995.2289145775285	9.145091050974766	dive
16.63	-5986.766897638258	88.33595851191888	780.6388437965562	-26.48442364018779	2.295359775040629	5987.418569652821	9.145474870024763	dive
16.64	-5978.9614070340485	88.07104483014035	780.4592829379609	-26.498312138059156	2.294833792980521	5979.610022044919	9.145856785455116	dive
16.65	-5971.1577118054365	87.80599364164652	780.2797686783576	-26.511924994027364	2.2943079217750455	5971.803271355558	9.146236800253916	dive
16.66	-5963.355811486542	87.54080770000454	780.1003009959746	-26.52526277844766	2.2937821613566	5963.998317186473	9.146614917404408	dive
16.67	-5955.555705611701	87.27548975308275	779.9208798688392	-26.53832606072438	2.293256511657871	5956.195159139409	9.146991139884879	dive
16.68	-5947.757393715474	87.01004254306022	779.7415052747791	-26.551115409312036	2.2927309726118366	5948.393796816114	9.147365470668504	dive
16.69	-5939.960875332641	86.74446880643622	779.5621771914243	-26.56363139171645	2.2922055441517624	5940.594229818346	9.147737912723532	dive
16.7	-5932.166149998208	86.47877127403967	779.3828955962082	-26.57587457449582	2.291680226211205	5932.796457747867	9.148108469013293	dive
16.71	-5924.373217247408	86.21295267103868	779.2036604663689	-26.587845523261855	2.291155018724006	5925.00048020645	9.148477142496024	dive
16.72	-5916.582076615702	85.94701571694993	779.0244717789509	-26.59954480268085	2.2906299216242973	5917.206296795881	9.148843936125182	dive
16.73	-5908.792727638781	85.68096312564819	778.8453295108062	-26.610972976474795	2.2901049348464935	5909.413907117954	9.149208852849066	dive
16.740000000000002	-5901.0051698525685	85.41479760537571	778.6662336385962	-26.62213060742247	2.2895800583252965	5901.623310774477	9.149571895611112	dive
16.75	-5893.219402793224	85.14852185875168	778.4871841387923	-26.63301825736054	2.289055291995693	5893.834507367275	9.14993306734997	dive
16.76	-5885.4354259971415	84.8821385827816	778.308180987678	-26.643636487184658	2.2885306357929527	5886.047496498184	9.150292370999061	dive
16.77	-5877.653239000953	84.61565046886673	778.1292241613503	-26.653985856850554	2.2880060896526278	5878.262277769058	9.15064980948707	dive
16.78	-5869.872841341533	84.34906020281348	777.9503136357202	-26.66406692537513	2.287481653510555	5870.4788507817675	9.151005385737797	dive
16.79	-5862.0942325559945	84.08237046484275	777.7714493865152	-26.673880250837552	2.2869573273028503	5862.697215138203	9.151359102669952	dive
16.8	-5854.3174121816955	83.81558392959937	777.5926313892797	-26.683426390380344	2.2864331109659104	5854.917370440274	9.151710963197473	dive
16.81	-5846.54237975624	83.54870326616138	777.4138596193771	-26.692705900210477	2.2859090044364128	5847.1393162899085	9.152060970229341	dive
16.82	-5838.7691348174785	83.28173113804945	777.2351340519908	-26.701719335600462	2.285385007651314	5839.363052289059	9.152409126669536	dive
16.830000000000002	-5830.997676903511	83.01467020323618	777.0564546621255	-26.710467250889433	2.2848611205478484	5831.5885780397	9.152755435417458	dive
16.84	-5823.228005552689	82.74752311415546	776.8778214246084	-26.718950199484247	2.284337343063528	5823.815893143831	9.153099899367362	dive
16.85	-5815.4601203036145	82.48029251771173	776.6992343140912	-26.727168733860555	2.2838136751361424	5816.044997203472	9.1534425214088	dive
16.86	-5807.694020695146	82.21298105528938	776.5206933050507	-26.735123405563897	2.283290116703755	5808.275889820674	9.1537833044261	dive
16.87	-5799.929706266396	81.94559136276193	776.3421983717905	-26.742814765210785	2.2827666677047063	5800.5085705975125	9.154122251299052	dive
16.88	-5792.167176556738	81.6781260705014	776.163749488442	-26.75024336248979	2.2822433280776115	5792.743039136091	9.154459364902685	dive
16.89	-5784.406431105802	81.41058780338759	775.9853466289662	-26.757409746162622	2.2817200977613576	5784.9792950385445	9.154794648106911	dive
16.9	-5776.64746945348	81.14297918081725	775.8069897671546	-26.764314464065208	2.281196976695106	5777.217337907034	9.15512810377678	dive
16.91	-5768.890291139928	80.87530281671344	775.6286788766307	-26.770958063108775	2.2806739648182903	5769.457167343755	9.15545973477277	dive
16.92	-5761.134895705566	80.60756131953472	775.450413930851	-26.777341089280938	2.280151062070614	5761.6987829509335	9.155789543950231	dive
16.93	-5753.38128269108	80.33975729228438	775.2721949031068	-26.783464087646767	2.2796282683920523	5753.942184330829	9.156117534159812	dive
16.94	-5745.629451637423	80.07189333251965	775.0940217665247	-26.789327602349864	2.27910558372285	5746.187371085736	9.156443708247473	dive
16.95	-5737.8794020858195	79.80397203236096	774.915894494069	-26.79493217661345	2.27858300800352	5738.434342817984	9.1567680690542	dive
16.96	-5730.131133577765	79.53599597850108	774.7378130585417	-26.80027835274143	2.2780605411748454	5730.683099129936	9.157090619416119	dive
16.97	-5722.384645655025	79.26796775221433	774.559777432585	-26.805366672119472	2.277538183177875	5722.933639623996	9.15741136216473	dive
16.98	-5714.639937859643	78.99988992936578	774.3817875886813	-26.81019767521608	2.2770159339539253	5715.185963902602	9.157730300126724	dive
16.990000000000002	-5706.897009733937	78.73176508042037	774.2038434991555	-26.81477190158367	2.276493793444579	5707.440071568236	9.158047436123699	dive
17.0	-5699.155860820502	78.46359577045213	774.0259451361757	-26.81908988985962	2.2759717615916824	5699.695962223415	9.158362772972982	dive
17.01	-5691.416490662213	78.19538455915324	773.8480924717546	-26.823152177767366	2.2754498383373476	5691.953635470701	9.158676313486541	dive
17.02	-5683.678898802224	77.92713400084324	773.6702854777509	-26.82695930211746	2.2749280236239504	5684.213090912694	9.15898806047208	dive
17.03	-5675.943084783972	77.6588466444781	773.49252412587	-26.83051179880863	2.27440631739413	5676.474328152039	9.159298016732343	dive
17.04	-5668.2090481511805	77.3905250336594	773.3148083876657	-26.833810202828857	2.273884719590786	5668.737346791426	9.159606185065226	dive
17.05	-5660.476788447854	77.12217170664334	773.1371382345413	-26.83685504825644	2.2733632301570803	5661.002146433587	9.159912568263984	dive
17.06	-5652.746305218286	76.85378919634991	772.9595136377509	-26.839646868261045	2.272841849036437	5653.268726681301	9.160217169117098	dive
17.07	-5645.017598007056	76.58538003037192	772.7819345684003	-26.84218619510479	2.272320576172537	5645.5370871373925	9.160519990408257	dive
17.080000000000002	-5637.2906663590375	76.31694673098411	772.6044009974486	-26.84447356014329	2.2717994115093236	5637.8072274047345	9.160821034916445	dive
17.09	-5629.565509819391	76.04849181515219	772.4269128957089	-26.846509493826716	2.2712783549909963	5630.079147086249	9.161120305416006	dive
17.1	-5621.842127933572	75.78001779454188	772.2494702338503	-26.84829452570087	2.2707574065620135	5622.352845784904	9.161417804676418	dive
17.11	-5614.1205202473275	75.51152717552796	772.0720729823979	-26.849829184408225	2.27023656616709	5614.628323103721	9.161713535462656	dive
17.12	-5606.4006863067025	75.2430224592033	771.8947211117353	-26.851113997689	2.2697158337511962	5606.90557864577	9.16200750053463	dive
17.13	-5598.682625658038	74.97450614138789	771.7174145921047	-26.8521494923822	2.2691952092595598	5599.184612014175	9.162299702648005	dive
17.14	-5590.966337847974	74.7059807126378	771.5401533936085	-26.85293619442667	2.268674692637661	5591.465422812111	9.162590144553244	dive
17.150000000000002	-5583.251822423447	74.43744865825423	771.3629374862109	-26.85347462886216	2.2681542838312345	5583.748010642807	9.162878828996625	dive
17.16	-5575.539078931699	74.16891245829245	771.1857668397381	-26.853765319830373	2.26763398278627	5576.032375109544	9.163165758719284	dive
17.17	-5567.828106920272	73.90037458757084	771.0086414238802	-26.853808790576014	2.2671137894490077	5568.318515815665	9.163450936457993	dive
17.18	-5560.118905937012	73.63183751567976	770.8315612081922	-26.853605563447836	2.2665937037659396	5560.6064323645605	9.163734364944666	dive
17.19	-5552.41147553007	73.36330370699059	770.6545261620947	-26.85315615989969	2.26607372568381	5552.896124359685	9.164016046906635	dive
17.2	-5544.705815247903	73.09477562066465	770.4775362548759	-26.852461100491578	2.2655538551496113	5545.187591404546	9.164295985066573	dive
17.21	-5537.001924639278	72.82625571066208	770.3005914556918	-26.85152090489069	2.265034092110589	5537.480833102712	9.164574182142546	dive
17.22	-5529.299803253268	72.55774642575086	770.123691733568	-26.85033609187246	2.264514436514233	5529.775849057809	9.164850640847776	dive
17.23	-5521.599450639259	72.28925020951563	769.9468370574004	-26.848907179321596	2.2639948883082845	5522.072638873526	9.165125363891063	dive
17.240000000000002	-5513.900866346948	72.02076950036665	769.7700273959567	-26.84723468423313	2.2634754474407313	5514.371202153609	9.165398353976373	dive
17.25	-5506.204049926343	71.75230673154867	769.5932627178772	-26.845319122713455	2.2629561138598073	5506.671538501871	9.165669613803214	dive
17.26	-5498.509000927769	71.48386433114982	769.4165429916759	-26.84316100998137	2.2624368875139913	5498.973647522182	9.165939146066327	dive
17.27	-5490.815718901866	71.21544472211046	769.2398681857418	-26.840760860369112	2.261917768352009	5491.277528818479	9.166206953455923	dive
17.28	-5483.124203399589	70.94705032223207	769.0632382683399	-26.8381191873234	2.2613987563228304	5483.5831819947625	9.166473038657507	dive
17.29	-5475.4344539722115	70.67868354418607	768.8866532076122	-26.835236503406463	2.2608798513756683	5475.890606655095	9.166737404352013	dive
17.3	-5467.746470171328	70.41034679552268	768.710112971579	-26.83211332029708	2.260361053459978	5468.19980240361	9.167000053215855	dive
17.31	-5460.060251548851	70.14204247867977	768.5336175281398	-26.828750148791606	2.2598423625254584	5460.510768844502	9.167260987920773	dive
17.32	-5452.375797657016	69.87377299099161	768.3571668450744	-26.825147498805016	2.2593237785220492	5452.823505582037	9.167520211133837	dive
17.330000000000002	-5444.693108048381	69.60554072469776	768.1807608900441	-26.821305879371923	2.258805301399932	5445.1380122205455	9.167777725517759	dive
17.34	-5437.012182275828	69.3373480669518	768.0043996305925	-26.817225798647616	2.258286931109525	5437.454288364429	9.16803353373026	dive
17.35	-5429.333019892565	69.06919739983017	767.8280830341469	-26.81290776390908	2.2577686676014905	5429.772333618158	9.168287638424957	dive
17.36	-5421.655620452125	68.80109110034093	767.6518110680189	-26.808352281556033	2.2572505108267267	5422.092147586272	9.168540042250669	dive
17.37	-5413.979983508368	68.5330315404325	767.475583699406	-26.80355985711194	2.2567324607363686	5414.413729873382	9.168790747851492	dive
17.38	-5406.306108615484	68.26502108700247	767.2994008953923	-26.798530995225043	2.2562145172817925	5406.737080084171	9.169039757867264	dive
17.39	-5398.633995327992	67.99706210190628	767.1232626229496	-26.79326619966939	2.255696680414607	5399.062197823393	9.169287074933068	dive
17.400000000000002	-5390.963643200742	67.72915694196604	766.9471688489383	-26.787765973345838	2.2551789500866577	5391.389082695877	9.169532701679596	dive
17.41	-5383.295051788916	67.46130795897919	766.7711195401088	-26.782030818283094	2.2546613262500266	5383.717734306523	9.169776640732815	dive
17.42	-5375.628220648029	67.19351749972725	766.5951146631021	-26.776061235638718	2.2541438088570294	5376.048152260309	9.170018894714165	dive
17.43	-5367.963149333931	66.92578790598449	766.4191541844511	-26.769857725700145	2.2536263978602142	5368.380336162286	9.170259466240854	dive
17.44	-5360.299837402806	66.65812151452667	766.2432380705816	-26.76342078788571	2.253109093212364	5360.714285617579	9.170498357925105	dive
17.45	-5352.638284411173	66.39052065713972	766.067366287813	-26.756750920745645	2.2525918948664914	5353.050000231393	9.17073557237503	dive
17.46	-5344.978489915892	66.12298766062837	765.8915388023598	-26.749848621963107	2.252074802775844	5345.387479609008	9.170971112193971	dive
17.47	-5337.320453474158	65.85552484682486	765.7157555803324	-26.742714388355186	2.2515578168938974	5337.726723355781	9.171204979980823	dive
17.48	-5329.664174643508	65.58813453259762	765.5400165877376	-26.73534871587391	2.2510409371743583	5330.067731077152	9.171437178329999	dive
17.490000000000002	-5322.0096529818165	65.32081902985983	765.3643217904804	-26.72775209960726	2.250524163571163	5322.410502378632	9.17166770983138	dive
17.5	-5314.356888047302	65.05358064557814	765.1886711543647	-26.71992503378018	2.2500074960384757	5314.755036865821	9.171896577070402	dive
17.51	-5306.705879398525	64.78642168178123	765.0130646450938	-26.71186801175557	2.24949093453069	5307.101334144394	9.172123782628024	dive
17.52	-5299.056626594389	64.5193444355685	764.837502228272	-26.70358152603531	2.248974479002425	5299.449393820107	9.172349329080516	dive
17.53	-5291.409129194141	64.25235119911859	764.6619838694055	-26.69506606826125	2.248458129408528	5291.7992154988	9.172573219000078	dive
17.54	-5283.763386757376	63.98544425969804	764.4865095339029	-26.68632212921622	2.247941885704072	5284.150798786394	9.172795454954054	dive
17.55	-5276.119398844033	63.71862589966984	764.3110791870766	-26.677350198825017	2.247425747844354	5276.504143288894	9.173016039505466	dive
17.56	-5268.477165014398	63.45189839650202	764.1356927941438	-26.668150766155428	2.2469097157848967	5268.859248612385	9.173234975212836	dive
17.57	-5260.836684829109	63.18526402277621	763.9603503202269	-26.658724319419203	2.246393789481446	5261.216114363043	9.173452264630267	dive
17.580000000000002	-5253.197957849149	62.91872504619621	763.7850517303551	-26.649071345973073	2.2458779688899715	5253.574740147123	9.173667910307483	dive
17.59	-5245.5609836358535	62.652283729596505	763.609796989465	-26.63919233231973	2.245362253966665	5245.935125570967	9.173881914789762	dive
17.6	-5237.925761750908	62.38594233095084	763.4345860624016	-26.629087764108824	2.244846644667939	5238.297270241004	9.174094280617577	dive
17.61	-5230.292291756352	62.11970310338071	763.2594189139194	-26.618758126137962	2.2443311409504294	5230.6611737637495	9.174305010327473	dive
17.62	-5222.6605732145745	61.85356829516388	763.0842955086828	-26.608203902353694	2.24381574277099	5223.026835745804	9.17451410645119	dive
17.63	-5215.030605688321	61.58754014974293	762.9092158112676	-26.5974255758525	2.2433004500866964	5215.39425579386	9.174721571516365	dive
17.64	-5207.40238874069	61.32162090573368	762.7341797861619	-26.58642362888179	2.242785262854841	5207.763433514694	9.174927408046015	dive
17.650000000000002	-5199.775921935138	61.05581279693376	762.5591873977666	-26.57519854284087	2.2422701810329366	5200.134368515174	9.17513161855854	dive
17.66	-5192.151204835475	60.790118052331	762.3842386103964	-26.563750798281944	2.2417552045787126	5192.507060402258	9.175334205568419	dive
17.67	-5184.52823700587	60.524538896111984	762.2093333882814	-26.5520808749111	2.2412403334501154	5184.881508782991	9.175535171585427	dive
17.68	-5176.907018010851	60.259077547670415	762.0344716955668	-26.540189251589275	2.240725567605308	5177.257713264514	9.17573451911483	dive
17.69	-5169.2875474153025	59.99373622161564	761.8596534963149	-26.528076406333255	2.240210907002668	5169.635673454053	9.175932250657748	dive
17.7	-5161.66982478447	59.728517127781046	761.6848787545052	-26.51574281631664	2.2396963516007897	5162.015388958931	9.176128368710838	dive
17.71	-5154.053849683959	59.463422471232484	761.510147434036	-26.50318895787083	2.2391819013584797	5154.396859386559	9.176322875766232	dive
17.72	-5146.439621679739	59.198454452276714	761.3354594987245	-26.490415306486	2.23866755623476	5146.780084344447	9.176515774311932	dive
17.73	-5138.827140338138	58.93361526646978	761.1608149123084	-26.477422336812076	2.2381533161888636	5139.16506344019	9.176707066831286	dive
17.740000000000002	-5131.2164052258495	58.66890710462543	760.9862136384462	-26.4642105226597	2.237639181180237	5131.551796281486	9.176896755803632	dive
17.75	-5123.60741590993	58.40433215282351	760.8116556407186	-26.450780337001223	2.2371251511685384	5123.940282476118	9.177084843703469	dive
17.76	-5116.0001719578	58.139892592418306	760.637140882629	-26.43713225197165	2.2366112261136357	5116.330521631973	9.177271333001405	dive
17.77	-5108.394672937247	57.87559060004695	760.4626693276043	-26.42326673886963	2.236097405975608	5108.722513357028	9.177456226163407	dive
17.78	-5100.790918416424	57.61142834763776	760.2882409389962	-26.409184268158405	2.235583690714743	5101.116257259358	9.177639525651028	dive
17.79	-5093.188907963849	57.347408002418604	760.1138556800814	-26.3948853094668	2.235070080291538	5093.511752947133	9.177821233921797	dive
17.8	-5085.58864114841	57.08353172692521	759.9395135140633	-26.380370331590168	2.234556574666699	5085.909000028623	9.178001353428701	dive
17.81	-5077.990117539362	56.81980167900953	759.7652144040718	-26.365639802491355	2.2340431738011377	5078.307998112192	9.17817988662028	dive
17.82	-5070.393336706329	56.55622001184804	759.5909583131652	-26.350694189301674	2.2335298776559744	5070.7087468063055	9.178356835941148	dive
17.830000000000002	-5062.798298219307	56.29278887395006	759.4167452043303	-26.335533958321854	2.2330166861925345	5063.111245719525	9.178532203830976	dive
17.84	-5055.205001648659	56.02951040916604	759.2425750404833	-26.320159575023002	2.23250359937235	5055.515494460512	9.178705992725698	dive
17.85	-5047.613446565122	55.76638675669589	759.0684477844712	-26.304571504047566	2.2319906171571566	5047.921492638027	9.178878205056698	dive
17.86	-5040.023632539804	55.503420051097194	758.894363399072	-26.288770209210284	2.231477739508895	5040.329239860933	9.17904884325094	dive
17.87	-5032.435559144184	55.24061242229355	758.7203218469955	-26.27275615349914	2.2309649663897084	5032.738735738189	9.179217909731229	dive
17.88	-5024.849225950116	54.97796599558281	758.5463230908848	-26.25652979907632	2.230452297761945	5025.149979878859	9.179385406916136	dive
17.89	-5017.264632529828	54.715482891645294	758.3723670933164	-26.24009160727915	2.2299397335881523	5017.562971892105	9.17955133721957	dive
17.900000000000002	-5009.6817784559225	54.45316522655211	758.1984538168011	-26.223442038621076	2.2294272738310816	5009.977711387196	9.179715703051684	dive
17.91	-5002.100663301376	54.19101511177332	758.0245832237854	-26.206581552792574	2.2289149184536847	5002.394197973497	9.179878506817982	dive
17.92	-4994.521286639541	53.9290346541862	757.8507552766514	-26.18951060866213	2.228402667419113	4994.8124312604805	9.18003975091976	dive
17.93	-4986.943648044149	53.667225956083435	757.6769699377185	-26.172229664277157	2.227890520690718	4987.23241085772	9.180199437754048	dive
17.94	-4979.367747089305	53.405591115181366	757.5032271692432	-26.154739176864968	2.2273784782320494	4979.654136374893	9.180357569713564	dive
17.95	-4971.793583349494	53.14413222462813	757.329526933421	-26.137039602833692	2.2268665400068564	4972.077607421782	9.18051414918698	dive
17.96	-4964.221156399579	52.88285137301188	757.1558691923863	-26.11913139777323	2.2263547059790856	4964.502823608273	9.180669178558324	dive
17.97	-4956.6504658148015	52.62175064436896	756.9822539082134	-26.10101501645619	2.2258429761128786	4956.929784544357	9.180822660207603	dive
17.98	-4949.081511170783	52.360832118192064	756.8086810429174	-26.082690912838824	2.225331350372577	4949.358489840132	9.180974596510625	dive
17.990000000000002	-4941.5142920435255	52.10009786943841	756.6351505584553	-26.06415954006196	2.2248198287227146	4941.788939105801	9.181124989838926	dive
18.0	-4933.948808009411	51.839549968537874	756.4616624167259	-26.045421350451953	2.224308411128023	4934.221131951671	9.181273842559559	dive
18.01	-4926.385058645202	51.579190481401135	756.2882165795712	-26.026476795521592	2.2237970975534256	4926.655067988158	9.18142115703556	dive
18.02	-4918.823043528044	51.31902146942782	756.1148130087771	-26.007326325971057	2.2232858879640416	4919.0907468257865	9.181566935625733	dive
18.03	-4911.262762235466	51.05904498951459	755.9414516660739	-25.98797039168883	2.2227747823251827	4911.528168075184	9.181711180684534	dive
18.04	-4903.704214345377	50.79926309406329	755.7681325131374	-25.968409441752637	2.222263780602352	4903.967331347092	9.181853894562325	dive
18.05	-4896.147399436073	50.53967783098904	755.5948555115892	-25.948643924430364	2.221752882761247	4896.408236252353	9.181995079605201	dive
18.06	-4888.592317086232	50.28029124372832	755.4216206229979	-25.92867428718099	2.2212420887677538	4888.850882401925	9.182134738154886	dive
18.07	-4881.038966874916	50.02110537124706	755.2484278088795	-25.908500976655503	2.22073139858795	4881.295269406872	9.182272872549195	dive
18.080000000000002	-4873.487348381574	49.76212224804872	755.0752770306982	-25.888124438697837	2.220220812188103	4873.741396878367	9.182409485121465	dive
18.09	-4865.9374611860385	49.50334390418234	754.9021682498674	-25.86754511834577	2.2197103295346703	4866.189264427692	9.182544578200915	dive
